Area Latitude,Area Longitude,OBJECTID,STATION_NA,STN_ID_,SECONDARY_,STN_AUTHOR,NETWORK_,LOCATION_O,TYPE_OF_OB,ACTIVE_INA,PERIOD_OF_,LATITUDE,LONGITUDE,COUNTY,CLIMATE_DI,WATER_BASI,HUC,TEMP_,PRECIPITAT,SNOW_FALL,SNW_GND_DP,DEW_POINT,REL_HUM,WIND_SPEED,WIND_GUST,SOLAR_RAD,SOIL_MOIST,SOIL_TEMP,FUEL_TEMP,FUEL_MOIST,PRESSURE,SL_PRESSUR,ALTIMETER,WEATHER_CO,VISIBILITY,UVB,ELEVATION
-12618152.9892,4492205.1453,87,PINE VALLEY,42684N02, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1904-1920,37.38,-113.35,WASHINGTON,2, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6000.000000
-12478999.068,4492205.4621,88,BRYCE CANYON NP HQ,421008, ,NOAA/NWS,15 MINUTE PRECIP,http://hurricane.ncdc.noaa.gov/pls/plclimprod/cdomain.abbrev2id?datasetabbv=TD3260&countryabbv=&GeoRegionabbv=&Force,QUARTER HOUR,ACTIVE,1971-PRESENT,37.38,-112.1,GARFIELD,4,COLORADO WEST, , ,P, , , , , , , , , , , , , , , , , ,7913.000000
-12143176.4244,4492673.9725,89,HOVENWEEP NM,42410007, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1957-PRESENT,37.383333,-109.083333,SAN JUAN,7, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5240.000000
-12360172.9678,4492710.8721,90,40 MILE RIDGE,GSE01, ,Grand Staircase-Escalante National Monument,GSE,http://www.blm.gov,HOURLY,ACTIVE,2002-PRESENT,37.3836,-111.0326,KANE,7,COLORADO WEST, ,T,P, , ,DP,RH,WS,WG,SR, ,ST, , , , , , , , ,4698.928000
-12360172.9678,4492710.8721,91,40 MILE RIDGE,4240MR00, ,ESTR,UTAH CLIMATE CENTER, ,HOURLY,INACTIVE,1998-2003,37.3836,-111.0326,KANE,7,COLORADO WEST, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,4698.928000
-12579190.338,4493605.9892,92,CEDAR CITY 5E,421260, ,NOAA/NWS,15 MINUTE PRECIP,http://hurricane.ncdc.noaa.gov/pls/plclimprod/cdomain.abbrev2id?datasetabbv=TD3260&countryabbv=&GeoRegionabbv=&Force,QUARTER HOUR,ACTIVE,1984-PRESENT,37.39,-113,IRON,4,LOWER COLORADO, , ,P, , , , , , , , , , , , , , , , , ,6448.480000
-12496810.956,4493606.4088,93,HATCH SEVIER RIVER,423780, ,NOAA/NWS,15 MINUTE PRECIP,http://hurricane.ncdc.noaa.gov/pls/plclimprod/cdomain.abbrev2id?datasetabbv=TD3260&countryabbv=&GeoRegionabbv=&Force,QUARTER HOUR,ACTIVE,1978-PRESENT,37.39,-112.26,GARFIELD,4,CEDAR BEAVER, , ,P, , , , , , , , , , , , , , , , , ,6878.160000
-12583520.6669,4493844.1764,94,LAVA POINT RAWS,LPRU1,FA61745C,Bureau of Land Management,RAWS/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,INACTIVE, ,37.3917,-113.0389,WASHINGTON,2,LOWER COLORADO, ,T,P, , ,DP,RH,WS,WG,SR, , ,FT,FM, , , , , , ,7888.072000
-12497300.8527,4494377.0008,95,SEVIER RIVER/HATCH,HATU1,1693F5E4,NOAA/NWS,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,37.3955,-112.2644,KANE,4,LOWER COLORADO, , ,P, , , , , , , , , , , , , , , , , , 
-12630398.3719,4495007.185,96,GARDNER PEAK,GARU1,13M07S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2005-PRESENT,37.4,-113.46,WASHINGTON,2,LOWER COLORADO, ,T,P, , , , , , , , , , , , , , , , , ,8347.928000
-12581439.0511,4495287.3833,97,COAL CREEK NEAR CEDAR CITY,COAU1,DD0F34B8,NOAA/NWS,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,37.402,-113.0202,WASHINGTON,2,LOWER COLORADO, , ,P, , , , , , , , , , , , , , , , , , 
-12649323.4298,4497810.0016,98,CENTRAL,42136N02, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1941-1946,37.42,-113.63,WASHINGTON,2, , , ,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5200.000000
-12139465.7754,4499213.8481,99,CEDAR POINT,421308, ,NOAA/NWS,15 MINUTE PRECIP,http://hurricane.ncdc.noaa.gov/pls/plclimprod/cdomain.abbrev2id?datasetabbv=TD3260&countryabbv=&GeoRegionabbv=&Force,QUARTER HOUR,ACTIVE,1974-PRESENT,37.43,-109.05,SAN JUAN,7,SOUTHEAST COLORADO, , ,P, , , , , , , , , , , , , , , , , ,6758.112000
-12521673.564,4499679.5358,100,ALTON,42008604, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1915-PRESENT,37.433333,-112.483333,KANE,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,7040.000000
-12308674.6123,4500615.6457,101,HALLS CROSSING,KU96,99999,National Weather Service,NWS/FAA,http://www.faa.gov/asos/,HOURLY,ACTIVE,2003-PRESENT,37.44,-110.57,SAN JUAN,7,SOUTHEAST COLORADO, ,T, , , ,DP,RH,WS, , , , , , ,PR,SLP,A,WC,VIS, ,4385.032000
-12625945.6082,4502015.925,102,MILL CANYON,42568N99, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1909-1910,37.45,-113.42,WASHINGTON,0, , , ,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,8400.000000
-12622605.9741,4503418.2749,103,ENTERPRISE BERYL JCT,422561, ,NOAA/NWS,15 MINUTE PRECIP,http://hurricane.ncdc.noaa.gov/pls/plclimprod/cdomain.abbrev2id?datasetabbv=TD3260&countryabbv=&GeoRegionabbv=&Force,QUARTER HOUR,ACTIVE,1971-PRESENT,37.46,-113.39,IRON,1,LOWER COLORADO, , ,P, , , , , , , , , , , , , , , , , ,5148.616000
-12394682.9839,4503994.395,104,ESCALANTE RIVER/DEER CREEK,ESCU1,17116368,NOAA/NWS,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,37.4641,-111.3426,KANE,7,COLORADO WEST, , ,P, , , , , , , , , , , , , , , , , , 
-12473332.7933,4504021.971,105,BETWEEN THE CREEKS,42BTWN00, ,ESTR, , ,HOURLY,INACTIVE,1999-2003,37.4643,-112.0491,WEBER,3,WEBER RIVER, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,6098.504000
-12473332.7933,4504021.971,106,BETWEEN THE CREEKS,GSE13, ,Grand Staircase-Escalante National Monument,GSE,http://www.blm.gov,HOURLY,ACTIVE,2002-PRESENT,37.4643,-112.0491,WEBER,3,WEBER RIVER, ,T,P, , ,DP,RH,WS,WG,SR, ,ST, , , , , , , , ,6098.504000
-12380300.193,4504190.8578,107,BOULDER CREEK/ESCALANTE 15E,SCBU1, ,17E4A3A2,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,37.4655,-111.2134,KANE,7,COLORADO WEST, , ,P, , , , , , , , , , , , , , , , , , 
-12673814.9733,4506223.0879,108,LITTLE GRASSY,LGCU1,13M04S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,37.48,-113.85,WASHINGTON,2,LOWER COLORADO, ,T,P, , , , , , , , , , , , , , , , , ,6097.520000
-12532434.8604,4506223.6705,109,HARRIS FLAT,HRSU1,12M05S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,37.48,-112.58,KANE,4,COLORADO WEST, ,T,P, , , , , , , , , , , , , , , , , ,7796.888000
-12525755.6004,4506223.6676,110,LONG VALLEY JCT,LVJU1,12M06S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,37.48,-112.52,KANE,4,COLORADO WEST, ,T,P, , , , , , , , , , , , , , , , , ,7357.040000
-12612586.9526,4506691.004,111,NEW HARMONY,42618104, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1911-PRESENT,37.483333,-113.3,WASHINGTON,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5290.000000
-12653431.364,4509029.0664,112,ENTERPRISE #1,NS090,xx422803,Bureau of Land Management,RAWS,RAWS,HOURLY,INACTIVE, ,37.5,-113.6669,WASHINGTON,2,LOWER COLORADO, , , , , , , , , , , , , , , , , , , , ,5339.512000
-12653431.364,4509029.0664,113,ENTERPRISE #2,NS091,xx506611,Bureau of Land Management,RAWS,RAWS,HOURLY,INACTIVE, ,37.5,-113.6669,WASHINGTON,2,LOWER COLORADO, , , , , , , , , , , , , , , , , , , , ,5339.512000
-12495697.8399,4509029.904,114,AQUA CANYON,42AQUA00, , ,RAWS, ,HOURLY,INACTIVE,1990-1994,37.5,-112.25,KANE,4,COLORADO WEST, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,8000.000000
-12323146.6357,4509030.9293,115,Bullfrog Marina,KU17,99999,National Weather Service,NWS/FAA,http://www.faa.gov/asos/,HOURLY,INACTIVE, ,37.5,-110.7,GARFIELD,7,COLORADO WEST, , , , , , , , , , , , , , , , , , , , ,3641.128000
-12421032.8955,4509760.0475,116,BIG SAGE,42BGSG00, ,ESTR, , ,HOURLY,INACTIVE,1999-2003,37.5052,-111.5793,KANE,4,COLORADO WEST, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,6558.360000
-12421032.8955,4509760.0475,117,BIG SAGE,GSE05, ,Grand Staircase-Escalante National Monument,GSE,http://www.blm.gov,HOURLY,ACTIVE,2003-PRESENT,37.5052,-111.5793,KANE,4,COLORADO WEST, ,T,P, , ,DP,RH,WS,WG,SR, ,ST, , , , , , , , ,6558.360000
-12623719.2636,4509847.3632,118,LONG FLAT,42U27700, ,SNTL,SNTL,Utah Climate Center,HOURLY,INACTIVE,1988-2001,37.50583,-113.4,WASHINGTON,2,LOWER COLORADO, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,8000.000000
-12491423.039,4510601.5426,119,DEER CREEK NEAR BOULDER,DCBU1,DD0D54AA,NOAA/NWS,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,37.5112,-112.2116,GARFIELD,4,SEVIER RIVER, , ,P, , , , , , , , , , , , , , , , , , 
-12189783.5295,4510674.1387,120,NORTH LONG POINT/MONTICELLO,NLPU1, ,3241174A,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE,2001-PRESENT,37.5117,-109.502,SAN JUAN,7,SOUTHEAST COLORADO, , ,P, , , , , , , , , , , , , , , , , , 
-12398924.3374,4511065.2739,121,PINE CREEK/ESCALANTE 7N,PCNU1, ,DD3DB128,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,37.5145,-111.3807,GARFIELD,4,COLORADO WEST, , ,P, , , , , , , , , , , , , , , , , , 
-12385643.7115,4511107.4712,122,SUNSET,GSE16, ,Grand Staircase-Escalante National Monument,GSE,http://www.blm.gov,HOURLY,INACTIVE, ,37.5148,-111.2614,GARFIELD,7,COLORADO WEST, , , , , , , , , , , , , , , , , , , , ,5338.528000
-12545793.6458,4511368.1716,123,DUCK CREEK RANGER STN,42225504, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1934-1936,37.516667,-112.7,KANE,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,8570.000000
-12466011.3901,4511368.987,124,KODACHROME BASIN PARK,42475504, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1979-PRESENT,37.516667,-111.983333,KANE,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5810.000000
-12326857.3219,4511369.771,125,BULLFROG BASIN,42102007, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1967-PRESENT,37.516667,-110.733333,KANE,7, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,3820.000000
-12529718.7328,4511373.0746,126,ASSAY,ASYU1,32411998,Bureau of Land Management,RAWS/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,1997-PRESENT,37.5167,-112.5556,KANE,4,LOWER COLORADO, ,T,P, , ,DP,RH,WS, , , , ,FT,FM, , , , , , ,8097.992000
-12326363.8195,4511486.6392,127,Bullfrog Marina,BULLF, ,SLC WSFO/NWS Western Region,SNOWNET,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2003-PRESENT,37.5175,-110.7289,KANE,7,COLORADO WEST, ,T,P, , ,DP,RH,WS,WG, , , , , , , , , , , ,3699.184000
-12623719.1906,4511835.8222,128,LONG FLAT,LGFU1,13M02S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,37.52,-113.4,WASHINGTON,2,LOWER COLORADO, ,T,P, , , , , , , , , , , , , , , , , ,7996.968000
-12497924.428,4511836.4728,129,AGUA CANYON,AGUU1,12M26S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,37.52,-112.27,KANE,4,LOWER COLORADO, ,T,P, , , , , , , , , , , , , , , , , ,8898.640000
-12498046.8683,4512145.2482,130,AGUA CANYON,ACRU1,FA44220E,Bureau of Land Management,RAWS/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,1997-PRESENT,37.5222,-112.2711,KANE,4,LOWER COLORADO, ,T,P, , ,DP,RH,WS,WG,SR, , ,FT,FM, , , , , , ,8887.816000
-12154238.072,4512189.2879,131,MONTICELLO 2E,MONU1,99999,Colorado Basin River Forecast Center,CBRFC/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,2005-PRESENT,37.5225,-109.1827,SAN JUAN,7,SOUTHEAST COLORADO, ,T,P, , , , , , , , , , , , , , , , , ,6816.168000
-12163321.9657,4512343.9714,132,NORHT CREEK/MONTICELLO 3N,NORU1, ,DD0B820C,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,37.5236,-109.2643,SAN JUAN,7,SOUTHEAST COLORADO, , ,P, , , , , , , , , , , , , , , , , , 
-12232664.7531,4512470.1333,133,KANE GULTCH,42KANE00, ,RAWS,RAWS,Utah Climate Center,HOURLY,INACTIVE,1991-1994,37.5245,-109.8872,SAN JUAN,7,SOUTHEAST COLORADO, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,6600.000000
-12233410.5392,4512652.5359,134,KANE GULCH,KAGU1,3255A660,Bureau of Land Management,RAWS/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,1997-PRESENT,37.5258,-109.8939,SAN JUAN,7,SOUTHEAST COLORADO, ,T,P, , ,DP,RH,WS,WG,SR, , ,FT, , , , , , , ,6598.376000
-12584756.7009,4513239.3977,135,KOLOB,KLBU1,13M05S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,37.53,-113.05,IRON,1,LOWER COLORADO, ,T,P, , , , , , , , , , , , , , , , , ,9246.648000
-12164591.0918,4513523.0519,136,SPRING CREEK/MONTICELLO 3WNW,SCNU1, ,DD0B917A,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,37.532,-109.2757,SAN JUAN,7,SOUTHEAST COLORADO, , ,P, , , , , , , , , , , , , , , , , , 
-12529095.3026,4514268.6969,137,ASSAY,42ASSA00, , ,RAWS, ,HOURLY,INACTIVE,1983-1994,37.53733,-112.55,KANE,4,LOWER COLORADO, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,8100.000000
-12637077.9881,4516047.1761,138,PINTO,42687N04, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1897-2000,37.55,-113.52,WASHINGTON,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5907.000000
-12659031.0614,4517254.4859,139,ENTERPRISE,ENTU1,328573F2,Bureau of Land Management,RAWS,RAWS,HOURLY,ACTIVE,2002-PRESENT,37.5586,-113.7172,WASHINGTON,2,LOWER COLORADO, ,T,P, , ,DP,RH,WS,WG,SR, , ,FT,FM, , , , , , ,5338.528000
-12658971.7205,4518387.3821,140,ENTERPRISE,42255804, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1905-PRESENT,37.566667,-113.716667,WASHINGTON,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5320.000000
-12467866.9016,4518388.6245,141,HENRIEVILLE,42384704, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1963-1979,37.566667,-112,GARFIELD,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6010.000000
-12560265.6604,4518855.7588,142,MIDWAY VALLEY,MDVU1,12M23S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,37.57,-112.83,IRON,4,LOWER COLORADO, ,T,P, , , , , , , , , , , , , , , , , ,9797.360000
-12568058.3796,4520260.3212,143,WEBSTER FLAT,WFLU1,12M03S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,37.58,-112.9,IRON,4,CEDAR BEAVER, ,T,P, , , , , , , , , , , , , , , , , ,9196.792000
-12562492.1333,4520728.4638,144,BLOWHARD MOUNTAIN RADAR,42075704, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1964-PRESENT,37.583333,-112.85,IRON,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,10700.000000
-12563828.0052,4521665.009,145,CEDAR CITY,30001865, ,NOAA / NWS,NEXRAD,http://www.ncdc.noaa.gov/nexradinv/,HOURLY,ACTIVE,1997-PRESENT,37.59,-112.862,IRON,4,CEDAR BEAVER, , ,P, , , , ,WS,WG, , , , , , , , , , , ,34768.000000
-12654299.9124,4522110.107,146,ENTERPRISE,42ENTE00, ,UCC1,UCC1,Utah Climate Center,HOURLY,INACTIVE,1988-1997,37.59317,-113.6747,WASHINGTON,2,LOWER COLORADO, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,5260.000000
-12453940.2518,4523548.9236,147,MUD SPRINGS,GSE17, ,Grand Staircase-Escalante National Monument,GSE,http://www.blm.gov,HOURLY,ACTIVE,2002-PRESENT,37.6034,-111.8749,GARFIELD,4,COLORADO WEST, ,T,P, , ,DP,RH,WS,WG,SR, ,ST, , , , , , , , ,7038.224000
-12453940.2518,4523548.9236,148,MUD SPRINGS,42MDSP00, ,ESTR,ESTR,Utah Climate Center,HOURLY,INACTIVE,1998-2003,37.6034,-111.8749,GARFIELD,4,COLORADO WEST, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,7038.224000
-12403132.4164,4523914.5639,149,BARNEY RESERVOIR,42BARN00, , ,RAWS, ,HOURLY,INACTIVE,1991-1994,37.606,-111.4185,GARFIELD,4,COLORADO WEST, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,5510.000000
-12560636.8007,4525412.0859,150,CEDAR BREAKS STORAGE,42125604, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1948-1970,37.616667,-112.833333,IRON,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,10250.000000
-12243366.3881,4525414.3207,151,NATURAL BRIDGES NATL MO,42605307, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1965-PRESENT,37.616667,-109.983333,SAN JUAN,7, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6500.000000
-12187705.4832,4525414.8757,152,BLANDING,42073807, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1904-PRESENT,37.616667,-109.483333,SAN JUAN,7, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6040.000000
-12186221.1962,4525883.2809,153,Blanding,K4BL,99999,National Weather Service,NWS/FAA,http://www.faa.gov/asos/,HOURLY,ACTIVE,1997-PRESENT,37.62,-109.47,SAN JUAN,7,SOUTHEAST COLORADO, ,T, , , ,DP,RH,WS, , , , , , , ,SLP, ,WC,VIS, ,6035.528000
-12186221.1962,4525883.2809,154,BLANDING,KBDG,990002,National Weather Service,NWS/FAA,http://www.faa.gov/asos/,HOURLY,ACTIVE,1997-PRESENT,37.62,-109.47,SAN JUAN,7,SOUTHEAST COLORADO, , , , , , , , , , , , , , , , , , , , ,5999.448000
-12326270.0741,4527326.7996,155,BULLFROG 8 N,42102307, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1999-2001,37.630278,-110.728056,KANE,7, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4020.000000
-12488276.337,4527755.0791,156,BRYCE CANYON NAT'L PRK,42100604, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1971-1978,37.633333,-112.183333,GARFIELD,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,7960.000000
-12488276.337,4527755.0791,157,BRYCE CANYON NAT'L PRK,42100704, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1933-1959,37.633333,-112.183333,GARFIELD,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,7970.000000
-12477144.0262,4527755.284,158,TROPIC,42884704, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1948-2000,37.633333,-112.083333,GARFIELD,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6280.000000
-12487036.9603,4528931.2801,159,BRYCE CANYON,BYCU1,FA63C226,Bureau of Land Management,RAWS/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,2002-PRESENT,37.6417,-112.1722,GARFIELD,4,COLORADO WEST, ,T,P, , ,DP,RH,WS,WG,SR, , ,FT,FM, , , , , , ,7852.976000
-12577335.2162,4530097.4857,160,CEDAR CITY,42125904, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,2000-PRESENT,37.65,-112.983333,IRON,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6450.000000
-12577335.2162,4530097.4857,161,CEDAR CITY 5 E,42126004, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1983-PRESENT,37.65,-112.983333,IRON,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6450.000000
-12516107.4949,4530097.7833,162,HATCH,42377604, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1915-PRESENT,37.65,-112.433333,GARFIELD,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6910.000000
-12486421.0608,4530098.1709,163,BRYCE CANYON NATL PK HD,42100804, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1959-PRESENT,37.65,-112.166667,GARFIELD,4, , ,T,PRECIPITION,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,7910.000000
-12582901.3004,4532441.0225,164,CEDAR CITY STEAM PLANT,42127304, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1961-1983,37.666667,-113.033333,IRON,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6000.000000
-12586983.1283,4532909.7844,165,Cedar City,CMP06,9999999,Community Environmental Monitoring Program,CEMP,http://www.cemp.dri.edu/,HOURLY,ACTIVE,2002-PRESENT,37.67,-113.07,IRON,4,LOWER COLORADO, ,T,P, , ,DP,RH,WS,WG, , , , , ,PR,SLP,A, , , ,5963.368000
-12486792.1867,4532910.5136,166,RUBY'S INN,42744N04, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1922-1928,37.67,-112.17,GARFIELD,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,7600.000000
-12588467.4526,4534784.9706,167,CEDAR CITY POWERHOUSE,42127204, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1905-1961,37.683333,-113.083333,IRON,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5680.000000
-12560636.7911,4534785.1193,168,BRIAN HEAD,42090004, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1991-PRESENT,37.683333,-112.833333,IRON,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,9770.000000
-12642644.4403,4537129.2045,169,NEW CASTLE,42617N04, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1911-1926,37.7,-113.57,IRON,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5150.000000
-12590322.8673,4537129.6507,170,CEDAR CITY FAA AIRPORT,42126704, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1948-2002,37.7,-113.1,IRON,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5610.000000
-12588096.4446,4537129.6107,171,Cedar City: Cedar City Municipal Air,KCDC,ASOS,National Weather Service,ASOS,http://www.faa.gov/asos/,HOURLY,ACTIVE,1997-PRESENT,37.7,-113.08,IRON,4,CEDAR BEAVER, ,T, , , ,DP,RH,WS, , , , , , ,PR,SLP,A,WC,VIS, ,5625.528000
-12540227.7655,4537129.8034,172,PANGUITCH LAKE RANGER S,42660604, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1909-1918,37.7,-112.65,KANE,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,8330.000000
-12485678.9525,4537130.4576,173,BRYCE CANYON AIRPORT,KBYC,990003,National Weather Service,NWS/FAA,http://www.faa.gov/asos/,HOURLY,INACTIVE, ,37.7,-112.16,GARFIELD,4,COLORADO WEST, , , , , , , , , , , , , , , , , , , , ,7596.152000
-12484565.7364,4537130.4278,174,BRYCE CANYON FAA AIRPOR,42100204, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1948-2000,37.7,-112.15,GARFIELD,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,7590.000000
-12482339.3031,4537130.5175,175,Bryce Canyon: Bryce Canyon Airport,KBCE,ASOS,National Weather Service,ASOS,http://www.faa.gov/asos/,HOURLY,ACTIVE,1997-PRESENT,37.7,-112.13,GARFIELD,4,COLORADO WEST, ,T, , , ,DP,RH,WS, , , , , , ,PR,SLP,A,WC,VIS, ,7583.032000
-12143176.4515,4539476.9906,176,CEDAR POINT,42130807, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1957-PRESENT,37.716667,-109.083333,SAN JUAN,7, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6760.000000
